"survey_year","tag","StemTag","sp","genus","species","quadrat","gy","gx","ly","lx","last_main_census_dbh","last_main_census_agb_Mg","hom","ExactDate","surveyor","previous_year_status","current_year_status","last_main_cenus_status","last_main_census_codes","cored","crown_position","crown_illumination","percent_of_crown_intact","score_crown_intact","percent_of_crown_living","score_crown_living","fad","liana_load","wounded_main_stem","rotting_trunk","canker_swelling_deformity","lean_angle_if_greater_than_15_degrees","dead_with_resprout","crown_position_if_dead","dbh_if_dead","agb_if_dead_Mg","sp_affected_by_eab","fraxinus_eabf","fraxinus_D_shaped_exit_hole_count","fraxinus_epicormic_growth","fraxinus_score_crown_living","current_year_comment","previous_year_comment","submission_id"
2014,151056,1,"litu","Liriodendron","tulipifera","1512",233.3,293.6,13.3,13.6,541.2,1.9,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151057,1,"litu","Liriodendron","tulipifera","1513",240.7,289.6,0.699999999999989,9.60000000000002,484,1.46,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151060,1,"litu","Liriodendron","tulipifera","1513",246.3,283.2,6.30000000000001,3.19999999999999,169.9,0.12,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151062,1,"litu","Liriodendron","tulipifera","1513",250.3,280.2,10.3,0.199999999999989,227,0.24,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151063,1,"litu","Liriodendron","tulipifera","1513",251.8,280.6,11.8,0.600000000000023,689,3.38,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151064,1,"saal","Sassafras","albidum","1513",253.9,280.3,13.9,0.300000000000011,NA,NA,NA,2014-10-09,"Gonzalez","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151065,1,"saal","Sassafras","albidum","1513",255.9,281.3,15.9,1.30000000000001,136.1,0.06,NA,2014-10-09,"Gonzalez","A","DS","A","NULL",NA,"S",NA,NA,2,NA,NA,"U,DF",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Holes at bottom of stem.",NA,NA
2014,151066,1,"fram","Fraxinus","americana","1513",258.5,286.8,18.5,6.80000000000001,92.2,0.03,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151067,1,"caco","Carya","cordiformis","1513",257,292.9,17,12.9,104.9,0.05,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151070,1,"cagl","Carya","glabra","1514",272.1,280.4,12.1,0.399999999999977,666.2,3.53,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151071,1,"nysy","Nyssa","sylvatica","1514",271.3,280.5,11.3,0.5,591.1,2.4,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151072,1,"prav","Prunus","avium","1514",269.9,285.6,9.89999999999998,5.60000000000002,351,0.62,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151074,1,"ulru","Ulmus","rubra","1514",273.8,287.2,13.8,7.19999999999999,NA,NA,NA,2014-10-09,"Gonzalez","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151077,1,"caco","Carya","cordiformis","1514",277.6,286.3,17.6,6.30000000000001,178.4,0.17,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151082,1,"litu","Liriodendron","tulipifera","1514",276.2,297,16.2,17,766.3,4.34,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151084,1,"caco","Carya","cordiformis","1515",280.5,295,0.5,15,96.3,0.04,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151089,1,"ulru","Ulmus","rubra","1515",283.4,293.2,3.39999999999998,13.2,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151091,1,"ulru","Ulmus","rubra","1515",284.8,299.1,4.80000000000001,19.1,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151092,1,"fram","Fraxinus","americana","1515",287,296.1,7,16.1,635.2,3.07,NA,2014-10-09,"Gonzalez","A","DS","A","NULL",NA,"D",NA,NA,4,NA,NA,"U,DF",2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"Old mosses growing on bark. Perhaps dead last year?",NA,NA
2014,151094,1,"nysy","Nyssa","sylvatica","1515",287.6,292,7.60000000000002,12,171.6,0.11,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151096,1,"quru","Quercus","rubra","1515",288.4,290.9,8.39999999999998,10.9,150.1,0.14,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151101,1,"fram","Fraxinus","americana","1510",187,298.5,7,18.5,37.6,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151103,1,"fram","Fraxinus","americana","1510",185.4,300,5.40000000000001,0,NA,NA,0,NA,NA,"D",NA,"D","DC;R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151120,1,"qupr","Quercus","prinus","1511",207.8,296.5,7.80000000000001,16.5,596.9,2.84,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151121,1,"litu","Liriodendron","tulipifera","1511",209.1,294,9.09999999999999,14,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151122,1,"fagr","Fagus","grandifolia","1511",208.5,293.2,8.5,13.2,162.8,0.11,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151123,1,"fagr","Fagus","grandifolia","1511",212.1,291.5,12.1,11.5,176.1,0.14,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151125,1,"litu","Liriodendron","tulipifera","1511",217,289,17,9,496.1,1.55,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151126,1,"caovl","Carya","ovalis","1511",219.5,299.5,19.5,19.5,NA,NA,0,NA,NA,"D",NA,"G","DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151127,1,"litu","Liriodendron","tulipifera","1511",217.9,284.4,17.9,4.39999999999998,561.8,2.08,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151128,1,"litu","Liriodendron","tulipifera","1511",214.5,283.1,14.5,3.10000000000002,427,1.09,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151136,1,"litu","Liriodendron","tulipifera","1512",224.8,290,4.80000000000001,10,563,2.09,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151137,1,"unk","Unidentified","unk","1512",225.4,294,5.40000000000001,14,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151140,1,"fagr","Fagus","grandifolia","1512",230.1,296.7,10.1,16.7,181.2,0.15,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151142,1,"litu","Liriodendron","tulipifera","1512",229.6,290.1,9.59999999999999,10.1,712.1,3.65,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151146,1,"litu","Liriodendron","tulipifera","1512",236.6,289.3,16.6,9.30000000000001,521,1.74,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151147,1,"caca","Carpinus","caroliniana","1512",234.8,293,14.8,13,96.9,0.03,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151148,1,"litu","Liriodendron","tulipifera","1512",234.7,298,14.7,18,561,2.07,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151150,1,"litu","Liriodendron","tulipifera","1512",237.5,298.5,17.5,18.5,591.4,2.35,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151152,1,"litu","Liriodendron","tulipifera","1513",241.4,295.3,1.40000000000001,15.3,410.1,0.99,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151155,1,"litu","Liriodendron","tulipifera","1513",243.6,299.5,3.59999999999999,19.5,448.9,1.22,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151156,1,"qual","Quercus","alba","1513",244.6,298,4.59999999999999,18,118.9,0.08,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151158,1,"fram","Fraxinus","americana","1513",249.8,292.4,9.80000000000001,12.4,79.9,0.02,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151159,1,"ulru","Ulmus","rubra","1513",251.7,291.4,11.7,11.4,147,0.07,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Need to Collect leaves from this tree. Health is declining. ",NA,NA
2014,151160,1,"caco","Carya","cordiformis","1513",249.9,286.4,9.90000000000001,6.39999999999998,697.1,3.92,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151161,1,"caco","Carya","cordiformis","1513",249.1,298,9.09999999999999,18,588,2.64,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151163,1,"frni","Fraxinus","nigra","1513",256.1,297.1,16.1,17.1,206.2,0.22,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,151168,1,"prav","Prunus","avium","1514",262.6,290.5,2.60000000000002,10.5,373.3,0.73,NA,2014-10-09,"Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151170,1,"caco","Carya","cordiformis","1514",264,292.9,4,12.9,139.3,0.09,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151171,1,"ulsp","Ulmus","sp","1514",267,299.7,7,19.7,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151172,1,"caco","Carya","cordiformis","1514",269.8,295.1,9.80000000000001,15.1,237.5,0.32,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151175,1,"ceoc","Celtis","occidentalis","1514",271.9,297.8,11.9,17.8,97.2,0.03,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151178,1,"cato","Carya","tomentosa","1514",279.1,296.6,19.1,16.6,125.5,0.07,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151181,1,"ceca","Cercis","canadensis","1515",291.8,291.3,11.8,11.3,135.9,0.07,NA,2014-10-09,"Gonzalez","A","A","D","L;X",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151182,1,"cofl","Cornus","florida","1515",293.1,287.8,13.1,7.80000000000001,137.9,0.06,NA,2014-10-09,"Gonzalez","A","A","A","I",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151183,1,"ceca","Cercis","canadensis","1515",292.7,292.2,12.7,12.2,127.2,0.06,NA,2014-10-09,"Gonzalez","A","A","A","P",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151184,1,"havi","Hamamelis","virginiana","1515",290.1,296.8,10.1,16.8,110.6,0.04,NA,2014-10-09,"Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151185,1,"caco","Carya","cordiformis","1515",290.2,299.6,10.2,19.6,371.9,0.92,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151190,1,"quru","Quercus","rubra","1515",297.8,296.7,17.8,16.7,161.8,0.16,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151191,1,"fram","Fraxinus","americana","1515",297.2,294.3,17.2,14.3,58.9,0.01,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151193,1,"fagr","Fagus","grandifolia","1516",301.7,298.8,1.69999999999999,18.8,137.4,0.07,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151194,1,"saal","Sassafras","albidum","1516",302,299.9,2,19.9,252,0.28,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151196,1,"caovl","Carya","ovalis","1516",300.5,292.8,0.5,12.8,280.5,0.48,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151197,1,"vipr","Viburnum","prunifolium","1516",301.7,293.2,1.69999999999999,13.2,105.8,0.03,NA,2014-10-09,"Gonzalez","A","A","A","A;M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151199,1,"acru","Acer","rubrum","1516",300.3,291.1,0.300000000000011,11.1,217,0.2,NA,2014-10-09,"Gonzalez","A","A","A","A",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151503,1,"litu","Liriodendron","tulipifera","1509",166.7,295.1,6.69999999999999,15.1,158,0.1,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151509,1,"quve","Quercus","velutina","1509",165.5,298.1,5.5,18.1,322.1,0.73,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151511,1,"ploc","Platanus","occidentalis","1516",307.5,288.1,7.5,8.10000000000002,398.2,0.88,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151601,1,"caco","Carya","cordiformis","1515",280.4,284.2,0.399999999999977,4.19999999999999,105.1,0.05,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151608,1,"ceca","Cercis","canadensis","1515",290.6,283.8,10.6,3.80000000000001,103.9,0.04,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151609,1,"caco","Carya","cordiformis","1515",295.5,282.7,15.5,2.69999999999999,165.8,0.14,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151612,1,"vipr","Viburnum","prunifolium","1515",295,286.2,15,6.19999999999999,108,0.04,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151615,1,"ulru","Ulmus","rubra","1516",302.4,282.5,2.39999999999998,2.5,100.8,0.03,NA,2014-10-09,"Gonzalez","A","A","A","L",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151617,1,"acru","Acer","rubrum","1516",300,290.6,0,10.6,111.5,0.04,NA,2014-10-09,"Gonzalez","A","A","A","L",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151618,1,"ulru","Ulmus","rubra","1516",301.8,288.6,1.80000000000001,8.60000000000002,117.4,0.04,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151619,1,"ulru","Ulmus","rubra","1516",306.8,297,6.80000000000001,17,124.5,0.05,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151621,1,"fram","Fraxinus","americana","1516",307.7,296.7,7.69999999999999,16.7,475.8,1.57,NA,2014-10-09,"Gonzalez","A","A","A","I",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,151623,1,"cagl","Carya","glabra","1516",311.6,298.5,11.6,18.5,295,0.54,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151629,1,"qual","Quercus","alba","1516",315,296.7,15,16.7,178.1,0.2,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151630,1,"cagl","Carya","glabra","1516",313.7,296,13.7,16,141.1,0.1,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151632,1,"cagl","Carya","glabra","1516",315.6,292.4,15.6,12.4,384.9,0.99,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151634,1,"cato","Carya","tomentosa","1516",320,288.8,0,8.80000000000001,222.2,0.28,NA,2014-10-09,"Gonzalez","A","DC","A","NULL",NA,"CD",NA,NA,1,NA,NA,"B",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Broken at 1 mts.",NA,NA
2014,151635,1,"qual","Quercus","alba","1516",319.7,297.3,19.7,17.3,341.5,0.83,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151662,1,"ulru","Ulmus","rubra","1516",304.6,288.1,4.60000000000002,8.10000000000002,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151663,1,"ploc","Platanus","occidentalis","1516",305.8,285.8,5.80000000000001,5.80000000000001,517.1,1.7,NA,2014-10-09,"Gonzalez","A","A","A","I",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151664,1,"vipr","Viburnum","prunifolium","1516",307,284.2,7,4.19999999999999,132.8,0.06,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151665,1,"nysy","Nyssa","sylvatica","1516",315.5,281.8,15.5,1.80000000000001,236.8,0.24,NA,2014-10-09,"Gonzalez","A","A","A","M",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
